,Song ID,asset_id,Title,songtrust_composer,youtube_writers
869205,2819249,A145693287667522,GESUNDHEIT UND WELLNESS,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO"
871032,10258,A420403477005586,GET AWAY FROM THE COPS,CAPORINO/SPAAG,DENNIS ALLEN SPAAG;PAUL ANTHONY CAPORINO
871345,482816,A227100463049768,GET BACK HOME TO YOU,WILLMON/JOHNSON,JOHNSON CODY;WILLMON TRENT
871348,2476672,A913087701098553,GET BACK INSTRUMENTAL,"MARENYI, TYLER",MARENYI  TYLER SCOTT
871396,3106306,A407536758906024,GET BUCK,"POUYA, KEVIN",POUYA KEVIN
871459,2391181,A907069863478292,GET CHA HUSTLE UP,"HODGE, PHILLIP",HODGE PHILLIP
872754,2237547,A644937860110216,GET DOWN,BRATCHER/PAULSEN,BRATCHER BLAKE;PAULSEN JONATHAN
876290,2819260,A858280806846192,GET DOWN  FITNESS MUSIC,TRIVELLATO,"G SACCHETTO, GIORDANO TRIVELLATO, TOBACCO MUSIC EDITION"
876406,2258776,A165512974270862,GET FREAKY,"WHITE, CARY",WHITE CARY
876573,2819270,A223583996092750,GET HAPPY,TRIVELLATO,"GIORDANO TRIVELLATO, SACCHETTO GIULIANO, TOBACCO MUSIC EDITION"
876606,3018461,A660916060301873,GET HERE,"ROXX, DIVINITY",ROXX DIVINITY
876642,3214016,A313662778887361,GET HIGH,MCGREGOR/DELAC/GROSSMAN/GORE,DELAC BRIAN;GORE MICHAEL;GROSSMAN DANIEL;MCGREGOR DANIEL
876842,68488,A948589662933459,GET HIGH,"FREEL, DAVID",FREEL DAVID/KIRKPATRICK SEAN
